486;1336;T1336 00I;1336;DECO;U13 - RBU US6
501;501;T501 00I;501;NO DECO;U5 - Metropolitana
501;501;T501 00R;501;NO DECO;U5 - Metropolitana
502;502;T502 00I;502;NO DECO;U5 - Metropolitana
502;502;T502 00R;502;NO DECO;U5 - Metropolitana
502c;502c;T502 C0 00R;502 C0;DECO;U5 - Metropolitana
502c;502c;T502 C0 00I;502 C0;DECO;U5 - Metropolitana
503;503;T503 00R;503;NO DECO;U5 - Metropolitana
503;503;T503 00I;503;NO DECO;U5 - Metropolitana
504;504;T504 00I;504;NO DECO;U5 - Metropolitana
504;504;T504 00R;504;NO DECO;U5 - Metropolitana
505;505;T505 00I;505;NO DECO;U5 - Metropolitana
505;505;T505 00R;505;NO DECO;U5 - Metropolitana
506;506;T506 00R;506;NO DECO;U5 - Metropolitana
506;506;T506 00I;506;NO DECO;U5 - Metropolitana
506e;506e;T506 E0 00R;506 E0;DECO;U5 - Metropolitana
506e;506e;T506 E0 00I;506 E0;DECO;U5 - Metropolitana
506v;506v;T506 E1 00I;506e1;DECO;U5 - Metropolitana
506v;506v;T506 E1 00R;506e1;DECO;U5 - Metropolitana
506y;506y;T592 00I;592;DECO;U5 - Metropolitana
506y2;506y2;T591 00R;591;DECO;U5 - Metropolitana
507;507;T507 00I;507;NO DECO;U5 - Metropolitana
507;507;T507 00R;507;NO DECO;U5 - Metropolitana
507c;507c;T507 C0 00I;507 C0;DECO;U5 - Metropolitana
507c;507c;T507 C0 00R;507 C0;DECO;U5 - Metropolitana
507x;507x;T596 00I;596;DECO;U5 - Metropolitana
507x;507x;T596 00R;596;DECO;U5 - Metropolitana
508;508;T508 00I;508;NO DECO;U5 - Metropolitana
508;508;T508 00R;508;NO DECO;U5 - Metropolitana
509;509;T509 00I;509;NO DECO;U5 - Metropolitana
509;509;T509 00R;509;NO DECO;U5 - Metropolitana
509x;509x;T595 00R;595;DECO;U5 - Metropolitana
509x;509x;T595 00I;595;DECO;U5 - Metropolitana
510;510;T510 00I;510;NO DECO;U5 - Metropolitana
510;510;T510 00R;510;NO DECO;U5 - Metropolitana
510x;510x;T594 00I;594;DECO;U5 - Metropolitana
510x;510x;T594 00R;594;DECO;U5 - Metropolitana
510x2;510x2;T593 00R;593;DECO;U5 - Metropolitana
510x2;510x2;T593 00I;593;DECO;U5 - Metropolitana
511;511;T511 00I;511;NO DECO;U5 - Metropolitana
511;511;T511 00R;511;NO DECO;U5 - Metropolitana
513;513;T513 00R;513;NO DECO;U5 - Metropolitana
513;513;T513 00I;513;NO DECO;U5 - Metropolitana
514;514;T514 00R;514;NO DECO;U5 - Metropolitana
514;514;T514 00I;514;NO DECO;U5 - Metropolitana
514c;514c;T514 C0 00I;514c;NO DECO;U5 - Metropolitana
514c;514c;T514 C0 00R;514c;NO DECO;U5 - Metropolitana
516;516;T516 00R;516;NO DECO;U5 - Metropolitana
516;516;T516 00I;516;NO DECO;U5 - Metropolitana
516y;516y;T590 00R;590;DECO;U5 - Metropolitana
517;517;T517 00I;517;NO DECO;U5 - Metropolitana
517;517;T517 00R;517;NO DECO;U5 - Metropolitana
518;518;T518 00R;518;NO DECO;U5 - Metropolitana
518;518;T518 00I;518;NO DECO;U5 - Metropolitana
519;519;T519 00R;519;NO DECO;U5 - Metropolitana
519;519;T519 00I;519;NO DECO;U5 - Metropolitana
541N;541N;T541 C3 00I;541c3;DECO;U5 - Metropolitana
541N;541N;T541 C3 00R;541c3;DECO;U5 - Metropolitana
542;542;T542 00R;542;NO DECO;U5 - Metropolitana
542;542;T542 00I;542;NO DECO;U5 - Metropolitana
546e;546e;T546 E0 00I;546e;NO DECO;U5 - Metropolitana
546e;546e;T546 E0 00R;546e;NO DECO;U5 - Metropolitana
555;555;T555 00I;555;NO DECO;U5 - Metropolitana
555;555;T555 00R;555;NO DECO;U5 - Metropolitana
590;590;T590 00I;590;NO DECO;U5 - Metropolitana
591;591;T591 00I;591;NO DECO;U5 - Metropolitana
592;592;T592 00R;592;NO DECO;U5 - Metropolitana
712;967;T967 01R;967;DECO;U9 - Omega US2
712;967;T967 00I;967;DECO;U9 - Omega US2
712;967;T967 00R;967;DECO;U9 - Omega US2
722;822;T822 00I;822;DECO;U8 - Alfa US1
722;822;T822 00R;822;DECO;U8 - Alfa US1
